id,date,home_team,away_team,home_score,away_score,tournament,neutral,city,country
848,2020-05-22,Spain,Oman,3,2,UEFA European Championship,False,Various,Various
2296,2020-05-22,Haiti,Russia,0,0,FIFA World Cup,False,Various,Various
2487,2020-05-22,Peru,Italy,1,2,FIFA World Cup,False,Various,Various
4923,2020-05-22,France,Qatar,2,1,FIFA World Cup qualification,False,Various,France
3660,2020-05-23,Panama,Germany,0,2,CONCACAF Gold Cup,True,São Paulo,United States
3694,2020-05-23,Oman,Croatia,2,1,UEFA Nations League,False,Various,Various
1650,2020-05-24,India,Nicaragua,2,2,FIFA World Cup qualification,True,Berlin,United States
3486,2020-05-24,Czech Republic,Austria,1,2,AFC Asian Cup,False,Various,Various
1369,2020-05-25,Finland,Malaysia,1,1,UEFA European Championship,True,Doha,Brazil
2002,2020-05-26,Russia,Oman,2,0,Copa América,False,Various,Various
3038,2020-05-26,Kosovo,Libya,2,0,FIFA World Cup,False,Various,Various
3750,2020-05-26,Guinea,Austria,4,0,UEFA European Championship,False,Various,Various
1663,2020-05-27,Palestine,Ghana,0,0,AFC Asian Cup,False,Various,Various
2262,2020-05-28,Libya,Qatar,4,3,UEFA Nations League,False,Various,Various
3523,2020-05-28,Serbia,Georgia,2,1,Africa Cup of Nations,False,Various,Various
4545,2020-05-28,Algeria,Bolivia,0,0,Copa América,False,Various,Various
677,2020-05-29,Northern Ireland,Uruguay,1,1,Friendly,True,New York,Germany
993,2020-05-29,Honduras,Syria,4,1,UEFA European Championship,False,Various,Various
1207,2020-05-29,Kenya,Kosovo,2,1,Friendly,False,Various,Various
1798,2020-05-29,Vietnam,Switzerland,2,0,UEFA Nations League,True,São Paulo,Brazil
3530,2020-05-29,New Zealand,Portugal,3,2,UEFA Nations League,False,Various,Various
316,2020-05-30,Syria,Armenia,2,3,Friendly,False,Various,Various
514,2020-05-30,Congo DR,Poland,1,1,Friendly,False,Various,Various
1429,2020-05-30,Burkina Faso,Philippines,1,1,Copa América,False,Various,Various
2856,2020-05-30,Uzbekistan,Thailand,0,0,International Friendly,True,Doha,Brazil
4430,2020-05-31,Turkey,Iraq,1,0,UEFA Nations League,False,Various,Various
145,2020-06-01,United States,England,2,0,Friendly,True,Berlin,Brazil
1721,2020-06-01,Bosnia and Herzegovina,Ghana,3,1,FIFA World Cup,False,Various,Various
3635,2020-06-01,Bosnia and Herzegovina,Costa Rica,2,1,FIFA World Cup qualification,False,Various,Various
449,2020-06-02,Denmark,South Africa,3,2,International Friendly,True,Paris,United States
744,2020-06-03,El Salvador,Kuwait,1,1,International Friendly,False,Various,Various
1999,2020-06-03,Bahrain,Switzerland,3,4,UEFA European Championship,False,Various,Various
2326,2020-06-03,Azerbaijan,Sweden,1,1,UEFA Nations League,False,Various,Various
3078,2020-06-03,Italy,Netherlands,1,1,International Friendly,False,Various,Various
63,2020-06-05,Kosovo,Hong Kong,2,1,Africa Cup of Nations,False,Various,Various
1458,2020-06-05,England,Panama,2,1,FIFA World Cup qualification,False,Various,England
3724,2020-06-05,Slovenia,Sri Lanka,1,0,UEFA European Championship,False,Various,Various
1368,2020-06-06,Belgium,Armenia,3,2,Africa Cup of Nations,False,Various,Various
1636,2020-06-06,Cuba,Panama,1,0,AFC Asian Cup,True,São Paulo,United States
60,2020-06-07,Guinea,Morocco,2,3,CONCACAF Gold Cup,False,Various,Various
2941,2020-06-07,Syria,Afghanistan,3,2,AFC Asian Cup,False,Various,Various
3601,2020-06-08,Albania,Lebanon,0,0,Africa Cup of Nations,False,Various,Various
526,2020-06-09,Senegal,Burkina Faso,0,0,Copa América,False,Various,Various
648,2020-06-09,Serbia,Slovakia,2,1,FIFA World Cup,False,Various,Various
2416,2020-06-09,Bosnia and Herzegovina,Iraq,2,1,FIFA World Cup,True,Doha,England
4674,2020-06-09,Palestine,Gabon,1,1,FIFA World Cup,True,Paris,England
1655,2020-06-10,Japan,Guatemala,1,0,Copa América,False,Various,Various
1838,2020-06-10,India,Trinidad and Tobago,3,1,Friendly,False,Various,Various
3351,2020-06-10,India,Brazil,0,2,AFC Asian Cup,False,Various,Various
4396,2020-06-10,Belgium,Mali,1,0,Africa Cup of Nations,True,São Paulo,France
2849,2020-06-11,Romania,Mongolia,1,1,CONCACAF Gold Cup,False,Various,Various
4156,2020-06-11,Norway,Hong Kong,2,0,CONCACAF Gold Cup,False,Various,Various
1484,2020-06-12,Bosnia and Herzegovina,Madagascar,3,1,CONCACAF Gold Cup,False,Various,Various
2803,2020-06-12,Haiti,Senegal,3,2,Africa Cup of Nations,False,Various,Various
781,2020-06-13,Morocco,Norway,2,0,AFC Asian Cup,False,Various,Various
3814,2020-06-14,Kosovo,Argentina,1,0,Copa América,True,Doha,Brazil
488,2020-06-15,Nicaragua,United States,1,1,Copa América,False,Various,Various
1970,2020-06-15,Chile,Russia,2,2,Copa América,False,Various,Various
2524,2020-06-15,Sri Lanka,Jordan,3,2,International Friendly,False,Various,Various
3405,2020-06-16,Trinidad and Tobago,Saudi Arabia,0,0,International Friendly,False,Various,Various
179,2020-06-17,Israel,Ghana,3,1,Africa Cup of Nations,False,Various,Various
225,2020-06-17,Cuba,China PR,0,1,International Friendly,False,Various,Various
867,2020-06-17,Uruguay,Pakistan,2,1,Africa Cup of Nations,False,Various,Various
995,2020-06-17,Guatemala,Venezuela,2,1,CONCACAF Gold Cup,False,Various,Various
2418,2020-06-17,Ecuador,Republic of Ireland,3,2,Friendly,False,Various,Various
3273,2020-06-17,Libya,Albania,3,3,Friendly,True,São Paulo,Germany
1316,2020-06-19,Norway,Switzerland,2,0,Africa Cup of Nations,False,Various,Various
2156,2020-06-19,Jordan,Serbia,3,0,AFC Asian Cup,False,Various,Various
2770,2020-06-19,Madagascar,Oman,3,1,Copa América,False,Various,Various
3349,2020-06-19,Algeria,Jamaica,3,2,Africa Cup of Nations,False,Various,Various
1626,2020-06-20,France,Armenia,2,1,UEFA European Championship,True,New York,United States
2064,2020-06-20,Croatia,Lebanon,3,1,Africa Cup of Nations,False,Various,Various
2125,2020-06-20,Switzerland,Czech Republic,2,1,AFC Asian Cup,False,Various,Various
2179,2020-06-20,Egypt,Mali,3,2,UEFA European Championship,False,Various,Various
592,2020-06-21,Bosnia and Herzegovina,Serbia,1,1,International Friendly,False,Various,Various
3873,2020-06-21,Paraguay,Iraq,3,2,UEFA Nations League,True,Doha,United States
557,2020-06-22,Congo DR,Slovakia,0,1,International Friendly,False,Various,Various
1928,2020-06-22,Saudi Arabia,Canada,3,1,Africa Cup of Nations,False,Various,Various
2831,2020-06-22,France,Algeria,3,2,CONCACAF Gold Cup,False,Various,France
1641,2020-06-23,Trinidad and Tobago,Tunisia,3,1,UEFA European Championship,False,Various,Various
2464,2020-06-23,Thailand,Uzbekistan,1,0,UEFA European Championship,False,Various,Various
2470,2020-06-23,Bosnia and Herzegovina,Northern Ireland,2,2,UEFA European Championship,False,Various,Various
3159,2020-06-24,Haiti,Ecuador,1,0,FIFA World Cup qualification,False,Various,Various
804,2020-06-26,Sweden,Palestine,3,2,FIFA World Cup qualification,False,Various,Various
2337,2020-06-26,Morocco,Norway,3,2,Africa Cup of Nations,False,Various,Various
3050,2020-06-26,Gabon,Austria,3,2,AFC Asian Cup,False,Various,Various
3611,2020-06-26,Chile,Morocco,3,2,AFC Asian Cup,True,Berlin,France
3620,2020-06-26,Switzerland,Finland,0,0,Copa América,False,Various,Various
4057,2020-06-26,Belgium,Madagascar,2,1,Friendly,False,Various,Various
4064,2020-06-26,Haiti,Venezuela,1,0,AFC Asian Cup,False,Various,Various
124,2020-06-27,Peru,Gabon,3,2,AFC Asian Cup,False,Various,Various
3502,2020-06-27,Belgium,Saudi Arabia,0,0,Friendly,False,Various,Various
1890,2020-06-28,Uruguay,El Salvador,4,3,FIFA World Cup qualification,True,São Paulo,England
4885,2020-06-28,Scotland,Republic of Ireland,1,0,Copa América,True,Paris,Brazil
2111,2020-06-29,New Zealand,Paraguay,2,0,CONCACAF Gold Cup,False,Various,Various
758,2020-06-30,Afghanistan,New Zealand,3,2,FIFA World Cup,False,Various,Various
2834,2020-06-30,Japan,Nepal,1,0,Friendly,False,Various,Various
3345,2020-06-30,Colombia,El Salvador,4,1,UEFA Nations League,False,Various,Various
322,2020-07-02,Bolivia,Germany,2,3,FIFA World Cup qualification,False,Various,Various
1098,2020-07-02,Armenia,Angola,1,0,UEFA European Championship,False,Various,Various
3975,2020-07-02,Iran,Turkey,2,1,International Friendly,False,Various,Various
4657,2020-07-02,Mongolia,Ukraine,0,2,FIFA World Cup qualification,False,Various,Various
2833,2020-07-03,Pakistan,Kosovo,1,0,International Friendly,False,Various,Various
2190,2020-07-04,Georgia,Saudi Arabia,3,0,International Friendly,True,São Paulo,Germany
740,2020-07-05,Oman,Poland,0,0,FIFA World Cup qualification,False,Various,Various
866,2020-07-05,Paraguay,China PR,2,0,AFC Asian Cup,False,Various,Various
2288,2020-07-05,Zambia,Angola,2,1,Copa América,False,Various,Various
2587,2020-07-05,Czech Republic,Saudi Arabia,2,2,CONCACAF Gold Cup,False,Various,Various
4603,2020-07-05,Haiti,Cameroon,1,3,UEFA European Championship,False,Various,Various
4906,2020-07-05,France,Greece,2,1,Africa Cup of Nations,False,Various,France
446,2020-07-06,North Macedonia,Denmark,2,1,International Friendly,False,Various,Various
1320,2020-07-06,North Macedonia,Nigeria,1,2,FIFA World Cup,True,São Paulo,Qatar
2321,2020-07-06,Iran,Switzerland,2,0,FIFA World Cup,False,Various,Various
4605,2020-07-06,Armenia,Denmark,0,1,AFC Asian Cup,False,Various,Various
345,2020-07-07,Afghanistan,Libya,3,1,FIFA World Cup qualification,False,Various,Various
2176,2020-07-07,Cameroon,Palestine,2,1,AFC Asian Cup,False,Various,Various
4264,2020-07-07,Egypt,Angola,3,2,Copa América,True,Berlin,Brazil
2858,2020-07-08,China PR,Bolivia,2,1,Africa Cup of Nations,False,Various,Various
2910,2020-07-08,Iraq,Nicaragua,0,0,UEFA European Championship,False,Various,Various
4789,2020-07-08,Canada,Sri Lanka,1,0,International Friendly,False,Various,Various
2233,2020-07-09,Pakistan,Malaysia,3,2,Friendly,False,Various,Various
2393,2020-07-09,Colombia,Panama,1,0,Friendly,False,Various,Various
2577,2020-07-09,France,Australia,3,3,Friendly,False,Various,France
4808,2020-07-09,Rwanda,Burkina Faso,0,0,FIFA World Cup qualification,True,New York,Germany
2685,2020-07-10,Northern Ireland,Mauritania,3,1,UEFA European Championship,False,Various,Various
3592,2020-07-10,Northern Ireland,Israel,0,0,Africa Cup of Nations,False,Various,Various
965,2020-07-11,England,Cuba,2,1,FIFA World Cup,False,Various,England
1245,2020-07-11,Finland,Algeria,2,1,FIFA World Cup qualification,False,Various,Various
2758,2020-07-11,Ivory Coast,Jamaica,3,0,FIFA World Cup qualification,True,São Paulo,France
4204,2020-07-11,Mexico,Sweden,1,1,UEFA European Championship,False,Various,Various
1618,2020-07-12,Nicaragua,Hungary,0,1,Friendly,True,São Paulo,France
1133,2020-07-13,Uzbekistan,Serbia,2,1,Africa Cup of Nations,False,Various,Various
1955,2020-07-13,Armenia,France,3,3,International Friendly,False,Various,Various
3698,2020-07-13,Turkey,Libya,1,1,Africa Cup of Nations,False,Various,Various
1973,2020-07-15,Oman,Thailand,0,1,UEFA Nations League,True,London,France
450,2020-07-16,Morocco,Malaysia,2,0,Friendly,False,Various,Various
4465,2020-07-16,Italy,Norway,2,0,International Friendly,False,Various,Various
2981,2020-07-17,Haiti,Ghana,2,0,CONCACAF Gold Cup,False,Various,Various
3882,2020-07-17,Albania,Honduras,0,1,FIFA World Cup qualification,True,Doha,United States
4560,2020-07-17,Bahrain,Albania,2,2,Africa Cup of Nations,False,Various,Various
4312,2020-07-18,Malaysia,Pakistan,4,0,CONCACAF Gold Cup,False,Various,Various
136,2020-07-19,Georgia,Guyana,1,1,UEFA Nations League,False,Various,Various
1461,2020-07-19,Slovakia,Guinea,3,2,AFC Asian Cup,False,Various,Various
3030,2020-07-19,Madagascar,Spain,1,3,Friendly,False,Various,Various
1381,2020-07-20,Congo DR,Finland,1,0,Copa América,False,Various,Various
2130,2020-07-20,Czech Republic,Algeria,2,1,Copa América,True,São Paulo,France
4760,2020-07-20,Sri Lanka,Bahrain,0,0,Friendly,False,Various,Various
2168,2020-07-21,Denmark,Indonesia,2,0,Copa América,True,New York,United States
2560,2020-07-21,South Korea,Israel,3,0,FIFA World Cup,False,Various,Various
1338,2020-07-22,Japan,Mali,2,0,Friendly,False,Various,Various
4092,2020-07-22,Madagascar,Thailand,2,1,AFC Asian Cup,False,Various,Various
737,2020-07-23,Switzerland,Denmark,0,3,International Friendly,False,Various,Various
2674,2020-07-23,Belgium,Northern Ireland,3,1,FIFA World Cup qualification,False,Various,Various
456,2020-07-24,Myanmar,Egypt,1,0,UEFA Nations League,False,Various,Various
149,2020-07-26,Kenya,Myanmar,0,0,Copa América,False,Various,Various
2217,2020-07-26,Libya,Azerbaijan,1,0,Copa América,False,Various,Various
3081,2020-07-26,Israel,Iran,0,0,UEFA Nations League,False,Various,Various
54,2020-07-27,Qatar,Palestine,2,0,FIFA World Cup,False,Various,Qatar
1806,2020-07-27,Mali,Scotland,2,3,CONCACAF Gold Cup,False,Various,Various
2558,2020-07-27,Brazil,Kazakhstan,3,1,FIFA World Cup,False,Various,Brazil
4282,2020-07-27,Serbia,Guatemala,1,1,FIFA World Cup qualification,False,Various,Various
4497,2020-07-27,Netherlands,Senegal,2,1,Copa América,False,Various,Various
4820,2020-07-27,Saudi Arabia,Nicaragua,2,1,FIFA World Cup qualification,False,Various,Various
1501,2020-07-28,Norway,Croatia,2,0,FIFA World Cup qualification,False,Various,Various
3630,2020-07-28,United Arab Emirates,Kosovo,2,1,AFC Asian Cup,True,São Paulo,Brazil
4452,2020-07-29,New Zealand,Guinea,2,0,Copa América,False,Various,Various
4620,2020-07-29,Canada,Finland,3,1,AFC Asian Cup,False,Various,Various
4252,2020-07-30,Guyana,Ukraine,1,3,CONCACAF Gold Cup,False,Various,Various
2765,2020-07-31,Honduras,Cameroon,1,0,AFC Asian Cup,False,Various,Various
4612,2020-07-31,Turkey,Croatia,2,1,UEFA European Championship,False,Various,Various
1127,2020-08-01,France,Georgia,4,3,FIFA World Cup,False,Various,France
1408,2020-08-01,Argentina,Belgium,3,1,CONCACAF Gold Cup,False,Various,Various
3275,2020-08-01,Guyana,Serbia,0,3,FIFA World Cup qualification,False,Various,Various
3563,2020-08-01,Hungary,Yemen,1,0,Copa América,True,Berlin,France
706,2020-08-04,Slovakia,Kosovo,1,1,FIFA World Cup,False,Various,Various
794,2020-08-04,Armenia,Paraguay,3,2,Africa Cup of Nations,True,London,Germany
938,2020-08-04,Zimbabwe,Italy,2,3,Friendly,False,Various,Various
2192,2020-08-04,Afghanistan,El Salvador,1,0,CONCACAF Gold Cup,False,Various,Various
3648,2020-08-04,Algeria,Sweden,2,3,Friendly,False,Various,Various
4215,2020-08-04,Honduras,Kosovo,1,1,Copa América,False,Various,Various
1261,2020-08-05,Iraq,Wales,0,2,Friendly,True,London,Qatar
1596,2020-08-05,Nigeria,Egypt,2,1,FIFA World Cup qualification,False,Various,Various
3177,2020-08-06,Gabon,United Arab Emirates,1,1,CONCACAF Gold Cup,False,Various,Various
2801,2020-08-07,Guinea,Tunisia,2,0,AFC Asian Cup,False,Various,Various
3185,2020-08-07,Pakistan,Romania,1,0,FIFA World Cup,True,Paris,Qatar
3545,2020-08-07,Mali,Denmark,3,2,FIFA World Cup qualification,False,Various,Various
3974,2020-08-07,Morocco,Israel,3,0,FIFA World Cup qualification,True,New York,United States
4475,2020-08-07,Netherlands,Kosovo,2,1,Copa América,False,Various,Various
2084,2020-08-08,El Salvador,Croatia,0,0,FIFA World Cup qualification,False,Various,Various
40,2020-08-09,New Zealand,Sweden,3,3,FIFA World Cup qualification,True,Berlin,France
3464,2020-08-09,Panama,Vietnam,3,3,UEFA Nations League,False,Various,Various
3614,2020-08-09,Ukraine,Iraq,3,2,AFC Asian Cup,False,Various,Various
1974,2020-08-10,Belgium,Nicaragua,3,2,Friendly,False,Various,Various
2698,2020-08-10,Ivory Coast,Rwanda,3,1,FIFA World Cup qualification,False,Various,Various
971,2020-08-12,Netherlands,Cape Verde,2,0,FIFA World Cup,False,Various,Various
4361,2020-08-12,China PR,Senegal,0,0,Copa América,False,Various,Various
361,2020-08-13,United States,India,3,1,FIFA World Cup qualification,True,Paris,Qatar
658,2020-08-13,Poland,Ecuador,0,0,FIFA World Cup,False,Various,Various
730,2020-08-14,Cameroon,Tunisia,3,3,FIFA World Cup qualification,False,Various,Various
2537,2020-08-14,Sweden,Denmark,2,0,Copa América,False,Various,Various
3151,2020-08-14,Chile,Venezuela,1,0,AFC Asian Cup,True,New York,France
4782,2020-08-14,Peru,Kuwait,2,2,Africa Cup of Nations,False,Various,Various
4744,2020-08-15,Netherlands,Russia,2,2,Friendly,True,Paris,Qatar
4957,2020-08-15,Brazil,Algeria,1,1,FIFA World Cup qualification,False,Various,Brazil
2259,2020-08-16,New Zealand,France,1,1,Africa Cup of Nations,False,Various,Various
3562,2020-08-16,Venezuela,Northern Ireland,2,2,Copa América,False,Various,Various
3636,2020-08-16,Northern Ireland,Denmark,3,0,International Friendly,True,London,Brazil
25,2020-08-17,Panama,Congo DR,1,0,UEFA Nations League,True,Paris,England
389,2020-08-17,Serbia,Hungary,2,2,International Friendly,False,Various,Various
1518,2020-08-17,North Macedonia,Netherlands,0,1,UEFA Nations League,True,Paris,Qatar
392,2020-08-18,Iran,England,2,1,FIFA World Cup,False,Various,Various
2567,2020-08-18,Norway,Rwanda,3,2,FIFA World Cup qualification,False,Various,Various
3188,2020-08-18,Suriname,England,2,1,UEFA Nations League,False,Various,Various
275,2020-08-19,Peru,Wales,1,0,International Friendly,False,Various,Various
1633,2020-08-19,Venezuela,South Korea,1,0,FIFA World Cup qualification,False,Various,Various
3149,2020-08-19,Italy,Vietnam,1,0,Copa América,True,São Paulo,France
1312,2020-08-20,Greece,Bosnia and Herzegovina,4,1,UEFA Nations League,False,Various,Various
3179,2020-08-20,Kosovo,Bolivia,1,0,CONCACAF Gold Cup,True,London,Germany
4233,2020-08-20,Switzerland,Bosnia and Herzegovina,2,1,UEFA European Championship,False,Various,Various
4258,2020-08-20,Madagascar,Slovenia,2,4,UEFA Nations League,False,Various,Various
1194,2020-08-21,Mongolia,England,2,3,FIFA World Cup,False,Various,Various
2391,2020-08-21,Morocco,Slovenia,2,1,Copa América,False,Various,Various
4947,2020-08-21,Morocco,Ecuador,2,0,CONCACAF Gold Cup,True,São Paulo,Qatar
211,2020-08-22,Trinidad and Tobago,Kenya,2,0,Copa América,False,Various,Various
1119,2020-08-23,Pakistan,Thailand,2,0,Africa Cup of Nations,True,Paris,Germany
1597,2020-08-23,Denmark,Finland,1,1,Copa América,True,New York,Germany
2254,2020-08-23,Bosnia and Herzegovina,Argentina,2,2,UEFA European Championship,False,Various,Various
2599,2020-08-23,North Macedonia,Peru,2,2,UEFA European Championship,False,Various,Various
2630,2020-08-23,Colombia,Bangladesh,2,1,Africa Cup of Nations,False,Various,Various
4350,2020-08-23,Kuwait,Chile,3,0,FIFA World Cup qualification,False,Various,Various
4869,2020-08-23,Egypt,Slovenia,3,2,Copa América,False,Various,Various
1049,2020-08-24,Turkey,Armenia,2,1,UEFA European Championship,False,Various,Various
3493,2020-08-24,Jamaica,Spain,3,4,Friendly,False,Various,Various
1942,2020-08-25,Guinea,Uruguay,3,2,Friendly,False,Various,Various
3270,2020-08-25,Panama,Nepal,1,1,FIFA World Cup qualification,False,Various,Various
